burst,correction_type,target,random_seed,model,params,train_loss,valid_loss,accuracy,roc_auc,balanced_acc,f1_score,precision,recall,time
Burst_2,uncorrected,Behaviour,123456,TSSequencerPlus,{},0.6495872139930725,0.9238174557685852,0.6596736311912537,0.9013436295051418,0.40210997335997345,0.6330883202162078,0.6634495471802624,0.6596736596736597,42
Burst_3,rotbasal,Behaviour,42,HydraMultiRocketPlus,{},0.32731539011001587,0.8689648509025574,0.6953846216201782,0.9224867140509487,0.5875192944374812,0.6860904469645279,0.7103919956868538,0.6953846153846154,53
Burst_3,rotbasal,Behaviour,42,LSTM,"{'n_layers': 6, 'bidirectional': True}",1.5011396408081055,1.5186047554016113,0.383076936006546,0.5798086333894303,0.15935851084619895,0.2261791863782621,0.18958207147183526,0.3830769230769231,26
Burst_3,rotbasal,Behaviour,42,TSSequencerPlus,{},0.9037476181983948,1.0661333799362183,0.618461549282074,0.8508175556233903,0.3753998315972656,0.5815662196581364,0.5842846169341895,0.6184615384615385,59
Burst_3,rotbasal,Behaviour,100,HydraMultiRocketPlus,{},0.08537954092025757,0.8807315826416016,0.7292307615280151,0.9161350299642552,0.6029973277560718,0.7095667761211325,0.7188718370481869,0.7292307692307692,53
Burst_3,rotbasal,Behaviour,100,LSTM,"{'n_layers': 6, 'bidirectional': True}",1.4518237113952637,1.4760843515396118,0.39846155047416687,0.6442652759225896,0.19380849034840375,0.3435674252449822,0.33754976088602906,0.3984615384615385,26
Burst_3,rotbasal,Behaviour,100,TSSequencerPlus,{},0.49610966444015503,0.9716824889183044,0.6523076891899109,0.8862444288249354,0.4698161715726682,0.6263864234812629,0.6239697623986965,0.6523076923076923,60
Burst_3,rotbasal,Behaviour,123,HydraMultiRocketPlus,{},0.21350307762622833,0.8946218490600586,0.6969230771064758,0.9112515527597618,0.5204280347389874,0.6819539438504493,0.6890799201188424,0.696923076923077,53
Burst_3,rotbasal,Behaviour,123,LSTM,"{'n_layers': 6, 'bidirectional': True}",1.604300856590271,1.6050903797149658,0.3661538362503052,0.5732292118655795,0.125,0.19627165627165627,0.13406863905325445,0.36615384615384616,26
Burst_3,rotbasal,Behaviour,123,TSSequencerPlus,{},0.753795325756073,0.9504484534263611,0.6692307591438293,0.8900840655142197,0.448953075263153,0.642705497590685,0.6477132463026255,0.6692307692307692,59
Burst_3,rotbasal,Behaviour,1234,HydraMultiRocketPlus,{},0.28029462695121765,0.9286895394325256,0.6861538290977478,0.913476219131223,0.5690755953544209,0.676253034367504,0.7004852365776367,0.6861538461538461,52
Burst_3,rotbasal,Behaviour,1234,LSTM,"{'n_layers': 6, 'bidirectional': True}",1.293481469154358,1.3924213647842407,0.436923086643219,0.7390779612886005,0.2578672132867835,0.4028564079774825,0.41813483599868323,0.4369230769230769,26
Burst_3,rotbasal,Behaviour,1234,TSSequencerPlus,{},0.8967514038085938,1.047513484954834,0.6123076677322388,0.8663024469294605,0.4103370857216816,0.5872708722076219,0.594733960887807,0.6123076923076923,60
Burst_3,rotbasal,Behaviour,123456,HydraMultiRocketPlus,{},0.19620005786418915,0.8546422123908997,0.7138461470603943,0.9053819610183951,0.5720330743986701,0.7003114133342928,0.7267213009636153,0.7138461538461538,53
Burst_3,rotbasal,Behaviour,123456,LSTM,"{'n_layers': 6, 'bidirectional': True}",1.5984739065170288,1.6051156520843506,0.3661538362503052,0.5498253747780011,0.125,0.19627165627165627,0.13406863905325445,0.36615384615384616,26
Burst_3,rotbasal,Behaviour,123456,TSSequencerPlus,{},0.6903025507926941,0.9656782150268555,0.6692307591438293,0.8861973966652155,0.419171528923687,0.6351625242010783,0.6458689096451334,0.6692307692307692,60
Burst_3,rotdaily,Behaviour,42,HydraMultiRocketPlus,{},0.15642495453357697,0.8447996973991394,0.7184615135192871,0.9167094711529666,0.5822982915626471,0.7079953655090033,0.7157889337494021,0.7184615384615385,53
Burst_3,rotdaily,Behaviour,42,LSTM,"{'n_layers': 6, 'bidirectional': True}",1.6043113470077515,1.6050877571105957,0.3661538362503052,0.5460766985609635,0.125,0.19627165627165627,0.13406863905325445,0.36615384615384616,25
Burst_3,rotdaily,Behaviour,42,TSSequencerPlus,{},0.7899012565612793,0.9996145367622375,0.6323077082633972,0.8780709791611767,0.40771957926377406,0.5948592572328105,0.5888375515868217,0.6323076923076923,60
Burst_3,rotdaily,Behaviour,100,HydraMultiRocketPlus,{},0.2994040250778198,0.7643512487411499,0.7538461685180664,0.9257040062845012,0.5947927461988467,0.7402375652394529,0.7593305519729512,0.7538461538461538,53
Burst_3,rotdaily,Behaviour,100,LSTM,"{'n_layers': 6, 'bidirectional': True}",1.4589241743087769,1.4636414051055908,0.446153849363327,0.6445230739060905,0.2026014161784665,0.36703594564606806,0.38803382370800305,0.4461538461538462,26
Burst_3,rotdaily,Behaviour,100,TSSequencerPlus,{},0.9374986886978149,1.0081276893615723,0.6553846001625061,0.8717783389191456,0.41376997310552127,0.6005070928838346,0.5633396034948611,0.6553846153846153,60
Burst_3,rotdaily,Behaviour,123,HydraMultiRocketPlus,{},0.2858855724334717,0.854688823223114,0.7092307806015015,0.9053568033383679,0.5043758020344,0.6894312890095459,0.6840718895867789,0.7092307692307692,53
Burst_3,rotdaily,Behaviour,123,LSTM,"{'n_layers': 6, 'bidirectional': True}",1.5831423997879028,1.5950422286987305,0.3707692325115204,0.5229297774392172,0.13372093023255813,0.20560493516303666,0.18451417004048581,0.3707692307692308,26
Burst_3,rotdaily,Behaviour,123,TSSequencerPlus,{},0.9618678689002991,1.050120234489441,0.6138461828231812,0.8656744340821998,0.35251814970174117,0.5611319858255679,0.5567705074461674,0.6138461538461538,60
Burst_3,rotdaily,Behaviour,1234,HydraMultiRocketPlus,{},0.18780164420604706,0.9163827896118164,0.7015384435653687,0.9191013519579858,0.5480703306414365,0.6942025803091966,0.7013453882244461,0.7015384615384616,53
Burst_3,rotdaily,Behaviour,1234,LSTM,"{'n_layers': 6, 'bidirectional': True}",1.1950535774230957,1.2717926502227783,0.5215384364128113,0.7957764013547116,0.25114985529095357,0.4686384409418588,0.4483448738013802,0.5215384615384615,26
Burst_3,rotdaily,Behaviour,1234,TSSequencerPlus,{},0.8575048446655273,1.063622236251831,0.6046153903007507,0.85945911764572,0.37047188122495023,0.5598721693293498,0.6345934328466022,0.6046153846153847,60
Burst_3,rotdaily,Behaviour,123456,HydraMultiRocketPlus,{},0.24364511668682098,0.8333377838134766,0.7138461470603943,0.9070009779843732,0.5959431205162604,0.7044839515656617,0.716241950145227,0.7138461538461538,53
Burst_3,rotdaily,Behaviour,123456,LSTM,"{'n_layers': 6, 'bidirectional': True}",1.4184590578079224,1.502959966659546,0.4138461649417877,0.6502223267683248,0.17550108706273207,0.33504185369545597,0.3268944277324166,0.41384615384615386,26
Burst_3,rotdaily,Behaviour,123456,TSSequencerPlus,{},0.9010740518569946,1.0389424562454224,0.626153826713562,0.86743494134187,0.35674721342025184,0.5714443017046928,0.5624985516502462,0.6261538461538462,60
Burst_3,uncorrected,Behaviour,42,HydraMultiRocketPlus,{},0.3014492094516754,0.7530738115310669,0.7430769205093384,0.9392491323468375,0.653718345661398,0.7341616279891057,0.7460736213846689,0.7430769230769231,52
Burst_3,uncorrected,Behaviour,42,LSTM,"{'n_layers': 6, 'bidirectional': True}",1.557390570640564,1.553460717201233,0.42461538314819336,0.6176107318409042,0.16545688042658926,0.3083772886799728,0.3877979784720399,0.4246153846153846,26
Burst_3,uncorrected,Behaviour,42,TSSequencerPlus,{},0.5759790539741516,0.8565008044242859,0.6953846216201782,0.9137010687304827,0.4760057906271444,0.6794467040008924,0.6940280290459082,0.6953846153846154,60
Burst_3,uncorrected,Behaviour,100,HydraMultiRocketPlus,{},0.10801676660776138,0.7820481657981873,0.755384624004364,0.9269456355807778,0.6163096029415438,0.7435911532578715,0.7539964596806702,0.7553846153846154,53
Burst_3,uncorrected,Behaviour,100,LSTM,"{'n_layers': 6, 'bidirectional': True}",0.8794653415679932,1.140807867050171,0.607692301273346,0.8379911948917051,0.36317470791866313,0.5748426893123885,0.5755738266420649,0.6076923076923076,25
Burst_3,uncorrected,Behaviour,100,TSSequencerPlus,{},0.43464288115501404,0.847224235534668,0.7169230580329895,0.9186144847200568,0.5442841630226142,0.6948097366695274,0.7208253326240897,0.7169230769230769,61
Burst_3,uncorrected,Behaviour,123,HydraMultiRocketPlus,{},0.10135043412446976,0.8856227397918701,0.7138461470603943,0.9163955862764964,0.5876692707376708,0.7037080547326627,0.7154247195857213,0.7138461538461538,51
Burst_3,uncorrected,Behaviour,123,LSTM,"{'n_layers': 6, 'bidirectional': True}",1.4125412702560425,1.4298486709594727,0.48153847455978394,0.6938613119513106,0.2019205938189229,0.40653277499692236,0.38162818691512884,0.4815384615384615,26
Burst_3,uncorrected,Behaviour,123,TSSequencerPlus,{},0.7123757004737854,0.8776420950889587,0.6800000071525574,0.9052254609500523,0.4272366850657032,0.6500697199967719,0.6718597797222584,0.68,58
Burst_3,uncorrected,Behaviour,1234,HydraMultiRocketPlus,{},0.24469272792339325,0.8018893599510193,0.7246153950691223,0.9307236470358837,0.6007913993320706,0.7172687446210719,0.7258729687818464,0.7246153846153847,54
Burst_3,uncorrected,Behaviour,1234,LSTM,"{'n_layers': 6, 'bidirectional': True}",0.9322284460067749,1.1087069511413574,0.5861538648605347,0.843858371054153,0.3408301721851531,0.5414759260560863,0.5170738324855972,0.5861538461538461,27
Burst_3,uncorrected,Behaviour,1234,TSSequencerPlus,{},0.5192989706993103,0.8753389716148376,0.6846153736114502,0.9137319042672747,0.5094176298120228,0.6691076356603703,0.6804308606566671,0.6846153846153846,62
Burst_3,uncorrected,Behaviour,123456,HydraMultiRocketPlus,{},0.1280839890241623,0.7880758047103882,0.7184615135192871,0.9340416361816289,0.6293771720744601,0.7131913164984834,0.7239956677487049,0.7184615384615385,53
Burst_3,uncorrected,Behaviour,123456,LSTM,"{'n_layers': 6, 'bidirectional': True}",1.6012072563171387,1.6050784587860107,0.3661538362503052,0.5270672931342385,0.125,0.19627165627165627,0.13406863905325445,0.36615384615384616,27
Burst_3,uncorrected,Behaviour,123456,TSSequencerPlus,{},0.5270087122917175,0.8489084839820862,0.6938461661338806,0.9218019741951826,0.5179009310272457,0.67064159066052,0.6918945688734458,0.6938461538461539,62
Burst_4,rotbasal,Behaviour,42,HydraMultiRocketPlus,{},0.20183032751083374,0.9233694076538086,0.698285698890686,0.9032429315864534,0.5646468254726075,0.6892799967623489,0.6978272925879082,0.6982857142857143,60
Burst_4,rotbasal,Behaviour,42,LSTM,"{'n_layers': 6, 'bidirectional': True}",1.5965349674224854,1.5973482131958008,0.3702857196331024,0.5464440834079676,0.13557428728070176,0.20691188870151772,0.18124522788330114,0.3702857142857143,35
Burst_4,rotbasal,Behaviour,42,TSSequencerPlus,{},0.8389890193939209,1.0028290748596191,0.6331428289413452,0.886935965211854,0.41403132061686243,0.6050726600665267,0.6196866923393723,0.6331428571428571,83
Burst_4,rotbasal,Behaviour,100,HydraMultiRocketPlus,{},0.4157449007034302,0.8388447165489197,0.7131428718566895,0.9264666172073013,0.5405753838075245,0.6957540654243096,0.7045568158780575,0.7131428571428572,58
Burst_4,rotbasal,Behaviour,100,LSTM,"{'n_layers': 6, 'bidirectional': True}",1.3114774227142334,1.4194170236587524,0.4617142975330353,0.7232830276181978,0.2599616323917311,0.40184418995538707,0.39198386933965684,0.4617142857142857,33
Burst_4,rotbasal,Behaviour,100,TSSequencerPlus,{},0.8437938094139099,0.9780121445655823,0.652571439743042,0.8884087538072282,0.40170431733319645,0.6203214308754825,0.6260920134609612,0.6525714285714286,81
Burst_4,rotbasal,Behaviour,123,HydraMultiRocketPlus,{},0.4140795171260834,0.8707435727119446,0.6994285583496094,0.9205269309063374,0.5395910661361102,0.6850097949154136,0.7166410232685146,0.6994285714285714,60
Burst_4,rotbasal,Behaviour,123,LSTM,"{'n_layers': 6, 'bidirectional': True}",1.3450219631195068,1.3860437870025635,0.4480000138282776,0.7388115685631115,0.2530461246538549,0.3828746597118313,0.402623746750686,0.448,34
Burst_4,rotbasal,Behaviour,123,TSSequencerPlus,{},0.7313993573188782,0.9457069635391235,0.6674285531044006,0.8932890598771395,0.46747949235574915,0.6460274592190902,0.651090328905845,0.6674285714285715,80
Burst_4,rotbasal,Behaviour,1234,HydraMultiRocketPlus,{},0.2975340783596039,0.9327686429023743,0.6834285855293274,0.9076909374565567,0.5576961231775965,0.6666239283556682,0.6754894854922379,0.6834285714285714,59
Burst_4,rotbasal,Behaviour,1234,LSTM,"{'n_layers': 6, 'bidirectional': True}",1.5763500928878784,1.5911524295806885,0.37371429800987244,0.5464611301708582,0.14035087719298245,0.2111682179540527,0.18580358517540968,0.3737142857142857,33
Burst_4,rotbasal,Behaviour,1234,TSSequencerPlus,{},0.7331828474998474,0.9487409591674805,0.6605714559555054,0.8927558092717132,0.4403950923032198,0.6332165436259791,0.6474188178322947,0.6605714285714286,80
Burst_4,rotbasal,Behaviour,123456,HydraMultiRocketPlus,{},0.19598427414894104,0.9385814666748047,0.694857120513916,0.915986180706595,0.5935688987897745,0.6834790541393236,0.6902776220742785,0.6948571428571428,60
Burst_4,rotbasal,Behaviour,123456,LSTM,"{'n_layers': 6, 'bidirectional': True}",1.6019302606582642,1.6069200038909912,0.3668571412563324,0.5742147805809101,0.12719298245614036,0.19827406325552224,0.19904282445243543,0.3668571428571429,34
Burst_4,rotbasal,Behaviour,123456,TSSequencerPlus,{},0.7477268576622009,0.9747714996337891,0.6434285640716553,0.8834146305761862,0.4949938869420467,0.6178279285951814,0.632366490752832,0.6434285714285715,80
Burst_4,rotdaily,Behaviour,42,HydraMultiRocketPlus,{},0.31542134284973145,0.891536295413971,0.6937142610549927,0.9127110850782998,0.5364279106660561,0.6760226786892225,0.7026588862349951,0.6937142857142857,59
Burst_4,rotdaily,Behaviour,42,LSTM,"{'n_layers': 6, 'bidirectional': True}",1.5970367193222046,1.5942366123199463,0.37142857909202576,0.4879160958582972,0.13596491228070176,0.20719358711226424,0.1996584564860427,0.37142857142857144,33
Burst_4,rotdaily,Behaviour,42,TSSequencerPlus,{},0.9505707621574402,1.0714318752288818,0.6102856993675232,0.867474961053729,0.3731113024884748,0.5595918010065586,0.6239420532823622,0.6102857142857143,80
Burst_4,rotdaily,Behaviour,100,HydraMultiRocketPlus,{},0.27960947155952454,0.8852906823158264,0.6891428828239441,0.9175005634865863,0.4945882943454629,0.6763972095054975,0.6837210246417774,0.6891428571428572,59
Burst_4,rotdaily,Behaviour,100,LSTM,"{'n_layers': 6, 'bidirectional': True}",0.7522915601730347,0.9865850806236267,0.6548571586608887,0.8802935430145148,0.46662114767370166,0.6264240472635669,0.6167635467255353,0.6548571428571428,33
Burst_4,rotdaily,Behaviour,100,TSSequencerPlus,{},0.8277974128723145,1.0119447708129883,0.6411428451538086,0.8743876385152286,0.3670930410980529,0.5937474175623364,0.5910851486743569,0.6411428571428571,80
Burst_4,rotdaily,Behaviour,123,HydraMultiRocketPlus,{},0.2879297733306885,0.9030539989471436,0.6880000233650208,0.9129012700692084,0.5372484655410424,0.6754882935173212,0.6938313308581463,0.688,59
Burst_4,rotdaily,Behaviour,123,LSTM,"{'n_layers': 6, 'bidirectional': True}",1.576257586479187,1.5571054220199585,0.3840000033378601,0.5523190220367117,0.1600877192982456,0.22520771596309758,0.1766085654387541,0.384,33
Burst_4,rotdaily,Behaviour,123,TSSequencerPlus,{},0.8576569557189941,1.0208710432052612,0.6205714344978333,0.8776366114174394,0.38458059675552847,0.5690506090694415,0.5788838495968458,0.6205714285714286,80
Burst_4,rotdaily,Behaviour,1234,HydraMultiRocketPlus,{},0.36157792806625366,0.9165751338005066,0.6880000233650208,0.9014717405705543,0.5523619863168803,0.672847317217541,0.6835653545350642,0.688,59
Burst_4,rotdaily,Behaviour,1234,LSTM,"{'n_layers': 6, 'bidirectional': True}",1.5777617692947388,1.6082924604415894,0.3702857196331024,0.5154265686074271,0.1337719298245614,0.20529482784990058,0.16135028901734105,0.3702857142857143,33
Burst_4,rotdaily,Behaviour,1234,TSSequencerPlus,{},0.7804870009422302,0.9796906113624573,0.6411428451538086,0.8844593599457351,0.44666609716417316,0.5969520101648406,0.5962373631336232,0.6411428571428571,80
Burst_4,rotdaily,Behaviour,123456,HydraMultiRocketPlus,{},0.07648909837007523,1.0204503536224365,0.6925714015960693,0.9180388282396181,0.636927240655828,0.6835397251098049,0.6919951384042251,0.6925714285714286,58
Burst_4,rotdaily,Behaviour,123456,LSTM,"{'n_layers': 6, 'bidirectional': True}",1.5317655801773071,1.5329251289367676,0.38514286279678345,0.612028005757489,0.1579553601551957,0.24845067610615937,0.2733164744327535,0.3851428571428571,33
Burst_4,rotdaily,Behaviour,123456,TSSequencerPlus,{},0.7307748794555664,0.9674038887023926,0.652571439743042,0.887604625487894,0.464868936583342,0.6104957625104803,0.6495603615140945,0.6525714285714286,79
Burst_4,uncorrected,Behaviour,42,HydraMultiRocketPlus,{},0.3764335811138153,0.7760104537010193,0.7394285798072815,0.9391899535705206,0.6240274516047232,0.7350310419009347,0.7466363189316534,0.7394285714285714,59
Burst_4,uncorrected,Behaviour,42,LSTM,"{'n_layers': 6, 'bidirectional': True}",0.5752443671226501,0.9510453939437866,0.6959999799728394,0.9005492983046113,0.5979030158989196,0.6850683634318819,0.6869871131040587,0.696,33
Burst_4,uncorrected,Behaviour,42,TSSequencerPlus,{},0.7124097943305969,0.8759580254554749,0.6811428666114807,0.9123041451643336,0.42958472638059275,0.6569524302763591,0.6774365181656387,0.6811428571428572,80
Burst_4,uncorrected,Behaviour,100,HydraMultiRocketPlus,{},0.38290104269981384,0.74640953540802,0.7348571419715881,0.9398697628878615,0.5836511868623029,0.7270403505546493,0.7344839396445538,0.7348571428571429,58
Burst_4,uncorrected,Behaviour,100,LSTM,"{'n_layers': 6, 'bidirectional': True}",0.5797311663627625,0.9450510740280151,0.6731428503990173,0.8902075519021501,0.49445959832434194,0.6579254814669048,0.6508091819391338,0.6731428571428572,34
Burst_4,uncorrected,Behaviour,100,TSSequencerPlus,{},0.6074233651161194,0.8078662157058716,0.7085714340209961,0.9243985922990063,0.514734647843123,0.6977514874621346,0.7099498837153342,0.7085714285714285,80
Burst_4,uncorrected,Behaviour,123,HydraMultiRocketPlus,{},0.14371587336063385,0.8465029001235962,0.7302857041358948,0.9298114049156138,0.6402967533146127,0.724439287016171,0.7387488643925579,0.7302857142857143,59
Burst_4,uncorrected,Behaviour,123,LSTM,"{'n_layers': 6, 'bidirectional': True}",0.6129330396652222,0.9323105216026306,0.6937142610549927,0.8914620289684165,0.512400068726099,0.6734120265782422,0.6837875170556595,0.6937142857142857,33
Burst_4,uncorrected,Behaviour,123,TSSequencerPlus,{},0.6580603122711182,0.8800795078277588,0.7039999961853027,0.9054667250778068,0.492748387690434,0.6849213322675415,0.6993999210186874,0.704,81
Burst_4,uncorrected,Behaviour,1234,HydraMultiRocketPlus,{},0.2714543640613556,0.8458315134048462,0.7200000286102295,0.9245700951368238,0.6366484207076621,0.7118095671029154,0.7251548625708432,0.72,59
Burst_4,uncorrected,Behaviour,1234,LSTM,"{'n_layers': 6, 'bidirectional': True}",1.4217064380645752,1.4253219366073608,0.5142857432365417,0.6806652258052441,0.20435275387989205,0.4184460976188401,0.37057228250799557,0.5142857142857142,33
Burst_4,uncorrected,Behaviour,1234,TSSequencerPlus,{},0.6132166981697083,0.8732542395591736,0.6994285583496094,0.9049327223574508,0.5047418639698462,0.6786459492509183,0.6851777397353066,0.6994285714285714,80
Burst_4,uncorrected,Behaviour,123456,HydraMultiRocketPlus,{},0.23639675974845886,0.7894561290740967,0.7394285798072815,0.9370808591844508,0.6353461467278032,0.7276018216415285,0.7493206892645495,0.7394285714285714,59
Burst_4,uncorrected,Behaviour,123456,LSTM,"{'n_layers': 6, 'bidirectional': True}",0.606920599937439,0.9199268817901611,0.6959999799728394,0.8953690099850002,0.5529590882212376,0.673369643028431,0.6684797202947386,0.696,33
Burst_4,uncorrected,Behaviour,123456,TSSequencerPlus,{},0.7511253952980042,0.8743837475776672,0.6971428394317627,0.9056273814773875,0.4922999948986015,0.6743204186274278,0.6954922854913395,0.6971428571428572,80
